State,County,GeoFIPS,Region,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
VA,Henrico," ""51087""",5,Per capita personal income (dollars) 2/,Dollars,4253,4513,4909,5255,6010,6580,7006,7508,8303,9270,10486,11540,13107,13887,14688,16034,17304,18507,19892,21407,22987,24322,24174,25243,26013,26879,27588,28814,30323,32914,34138,36149,39251,39402,40582,41320,43749,45691,47344,47962,44970,46904,50154,53092,53807,57345,59786,61598,64545,66777,68639
VA,Highland," ""51091""",5,Per capita personal income (dollars) 2/,Dollars,2233,2431,2449,2926,3494,3540,3883,4349,4843,6120,7753,6574,6094,7239,8687,9890,10178,10687,11710,12755,14388,15207,16656,17376,18359,19162,19686,20194,21000,21363,22051,23741,26116,26983,27075,28817,28084,27816,28452,31340,31869,33052,37111,38819,38648,41581,42645,41757,43827,43975,44791
VA,Isle of Wight," ""51093""",5,Per capita personal income (dollars) 2/,Dollars,3216,3474,3715,4244,4581,4961,5841,6307,6973,7537,8295,9697,11088,11288,12134,13472,14122,15024,15417,16440,17496,17589,18366,19390,19809,20884,21498,22330,23605,24847,26077,28082,29394,30398,32933,34822,36875,39741,41817,44430,44438,45282,47043,48299,48567,48908,50775,51692,53220,55554,57645
VA,King and Queen," ""51097""",5,Per capita personal income (dollars) 2/,Dollars,2525,2749,3178,3773,4198,4419,4882,5298,5217,6501,6613,7391,8515,8877,9142,10759,10984,11647,12492,14145,15198,15742,15722,16792,17244,18419,18698,20206,20852,21393,23092,24466,24934,25334,26859,27869,28681,29362,30892,33067,33510,33397,34836,34575,35583,36322,38250,39754,41775,43024,44798
VA,King George," ""51099""",5,Per capita personal income (dollars) 2/,Dollars,4502,4714,5555,6214,6741,7130,7807,8096,8569,9315,9933,10444,11636,12461,13048,15131,15447,16209,16868,17975,19147,20241,20298,21360,22895,22908,22704,24334,25442,26425,26969,29006,30417,31934,34293,37461,38694,41014,41399,42910,42953,44592,45301,46438,47117,48193,52436,49815,50922,52033,53777
VA,King William," ""51101""",5,Per capita personal income (dollars) 2/,Dollars,3184,3473,3863,4262,4838,5363,5846,6552,6903,7932,8516,9333,10263,10982,11534,13396,14181,14869,15886,17141,18425,18704,19153,19900,20501,21917,23262,24108,25448,25215,25958,28086,29753,29588,31028,33023,34863,35216,36808,38325,36478,36345,37467,39398,39724,38656,40995,43922,45480,46229,47802
VA,Lancaster," ""51103""",5,Per capita personal income (dollars) 2/,Dollars,2766,3164,3450,3783,4176,4728,5092,5808,6373,7331,7883,9228,10260,11161,11893,13072,13809,14497,16145,18197,20112,20921,21756,22825,23551,24644,25490,25584,27042,28617,29809,31501,34631,35031,36259,38518,40319,43332,45215,46008,43315,43688,45783,48194,48214,49853,52544,54706,58294,59356,61447
VA,Lee," ""51105""",5,Per capita personal income (dollars) 2/,Dollars,1665,2015,2173,2542,3015,3417,3916,4261,4656,5187,5796,6484,7117,7633,7670,8282,8552,8669,9275,9923,10638,11546,12133,12774,13385,14057,14730,15611,16280,17511,17543,18347,19474,19645,20331,21222,21997,22696,23730,25031,25412,26070,27160,26770,26507,26735,27435,27962,29063,29940,31087
VA,Loudoun," ""51107""",5,Per capita personal income (dollars) 2/,Dollars,4809,5038,5788,6482,7021,7235,7765,8519,9299,10291,11525,13226,14686,15804,17029,18680,20145,21060,22085,24063,25973,25740,26493,28193,29266,30520,31403,33050,35484,37466,40461,42086,43094,40909,41948,44267,49129,55088,59524,62953,61423,63324,66364,68475,67036,68307,70644,73467,75312,78762,80914
VA,Louisa," ""51109""",5,Per capita personal income (dollars) 2/,Dollars,2519,2891,3543,4192,4798,4562,4905,6103,6202,6166,6896,7611,8919,9589,9642,10888,11067,12187,13161,13962,16132,15601,15944,17014,17906,19094,20034,20846,22625,23581,24911,27078,27264,27441,29010,30905,32132,33627,34684,35294,34267,34788,35151,35844,35352,36831,38924,39435,41195,42439,42723
VA,Lunenburg," ""51111""",5,Per capita personal income (dollars) 2/,Dollars,2433,2573,2757,3014,3543,3926,4092,4557,5093,5747,5941,6418,7640,7627,8103,9188,9348,9818,10459,11433,12364,13144,13086,13684,14054,15000,15449,15015,15744,16618,17307,18728,19890,19550,20262,21550,22069,22831,24288,24944,25477,25814,27088,27742,27970,29376,30189,31257,32065,32944,33996
VA,Madison," ""51113""",5,Per capita personal income (dollars) 2/,Dollars,2661,2979,3079,3364,3596,3851,4144,4594,4913,5492,6238,6751,7258,7929,8577,9501,10018,10700,11638,12715,13594,13411,13880,15023,15741,16565,17601,18455,19610,21106,23024,24671,26155,26321,27694,29090,29916,30508,31424,32892,32246,33822,37246,41459,42881,46183,47360,48590,47144,46874,48577
VA,Mathews," ""51115""",5,Per capita personal income (dollars) 2/,Dollars,2985,3190,3465,3796,4295,4659,5144,5674,6204,7069,8055,9317,10320,11219,12240,13411,14209,15291,15806,17125,18814,19632,18947,20118,21321,22259,23862,25011,26459,28122,28622,31950,34351,35376,37013,39381,40154,41406,44138,45413,44819,43882,46160,47739,46949,49453,51451,52329,54372,56258,57844
VA,Mecklenburg," ""51117""",5,Per capita personal income (dollars) 2/,Dollars,2524,2610,2799,3242,3662,4109,4379,4974,5280,5939,6369,7098,8170,8393,9068,9926,10521,10979,11731,12826,14073,14686,15174,15781,16397,17122,17775,18234,19140,20022,20180,21337,22027,21857,22930,23508,24184,25304,26665,27922,28491,29035,30114,31773,32167,32989,34233,34820,36114,37391,38481
VA,Middlesex," ""51119""",5,Per capita personal income (dollars) 2/,Dollars,2446,2771,3215,3598,4289,4608,5184,5970,6319,7474,8140,9090,9966,10525,11188,12611,13436,14509,14997,16017,17151,17613,17727,18729,19732,20820,21657,22503,23711,24765,25454,27624,29401,30312,31159,33270,33417,34715,37168,39181,37983,38517,40551,42277,41425,42614,45321,46455,49835,51214,53553
VA,Nelson," ""51125""",5,Per capita personal income (dollars) 2/,Dollars,2341,2534,2626,2713,2992,3441,3782,4227,4877,5821,6887,7802,8450,8961,9850,10745,11176,12174,12074,12931,13995,14172,14465,16126,17257,18448,19787,20681,22141,23536,24175,26216,27511,27782,28694,30279,32051,34240,35223,35810,35890,36967,39283,42102,42608,43162,45787,47426,48581,49831,51297
VA,New Kent," ""51127""",5,Per capita personal income (dollars) 2/,Dollars,3125,3341,3882,4300,4845,5214,5914,6595,7130,7940,8807,9991,11010,11827,12545,13733,14537,15673,16490,17092,18291,18576,18762,19765,20756,22031,22499,22740,24430,25230,26822,28423,31278,32584,35673,38585,42194,44484,49077,50539,52807,54762,57954,60514,62564,64900,67309,65411,69142,73502,75221
VA,Northampton," ""51131""",5,Per capita personal income (dollars) 2/,Dollars,2331,2601,2687,2872,3326,3829,4007,4357,4578,5243,5608,6383,7688,7961,8367,9499,10010,11164,11655,13571,14721,14456,14584,14930,15553,16346,16680,17495,19334,20295,20778,23229,24572,25643,28662,30378,31589,32755,34538,35341,36309,35131,37200,39718,39751,40360,42784,44636,46991,48989,51101
VA,Northumberland," ""51133""",5,Per capita personal income (dollars) 2/,Dollars,2474,2820,2948,3495,4147,4779,4856,5471,5919,7144,7543,8507,9358,9847,10532,11927,12710,13043,13759,15014,15905,16620,17416,20399,19008,19714,20011,21324,22889,23522,24203,25593,26914,26888,27618,30520,31464,33032,35791,36305,35983,36523,39411,41832,41994,44690,46150,48409,50124,51585,54616
VA,Nottoway," ""51135""",5,Per capita personal income (dollars) 2/,Dollars,2838,3061,3313,3736,4260,4604,5142,5620,5886,6781,7360,7958,8931,9020,9862,11158,11198,11911,12384,13066,14004,14315,15106,15856,16585,16675,17228,18016,18904,19860,21158,21811,22864,23118,24258,25492,26074,27361,29179,29935,29273,29138,29673,29690,29506,31029,32431,33046,33992,34766,36295
VA,Orange," ""51137""",5,Per capita personal income (dollars) 2/,Dollars,3533,3778,4019,4509,4863,5075,5159,5687,6067,7020,7713,8617,9455,10055,10658,11591,12408,13028,13897,14730,16274,16916,17066,17746,19076,19434,20586,21203,22487,23800,24441,25973,28325,29036,30358,32161,33641,34932,36234,36599,36862,37742,39323,41732,41989,43150,45123,46427,47930,49027,50642
VA,Page," ""51139""",5,Per capita personal income (dollars) 2/,Dollars,2677,2977,3213,3531,4023,4217,4656,5114,5648,6264,6856,7569,8115,8620,9375,10503,11208,12023,12594,13531,14237,13676,13998,15030,15968,16674,17199,17849,18727,20026,20643,22191,23779,23498,24141,25553,27020,27322,28202,29408,29375,30557,31817,32337,32559,33965,35794,36496,37568,38565,39633
VA,Patrick," ""51141""",5,Per capita personal income (dollars) 2/,Dollars,2613,2702,2900,3322,3702,4026,4178,4795,5220,6014,6748,7532,8317,8545,9293,10322,10949,11861,12754,13233,13888,14208,14220,14760,15356,15964,16623,16845,17696,17931,18216,18786,20258,20888,21685,21897,22183,23140,24515,25645,25753,26561,27685,28702,28728,30091,31388,31972,33148,34014,34541
VA,Powhatan," ""51145""",5,Per capita personal income (dollars) 2/,Dollars,2573,2729,3192,3440,4138,4594,5035,5665,5958,6519,7413,8657,9721,10526,10834,11412,12357,13188,14243,15005,16153,16511,16510,17579,18817,20125,20812,22283,23765,25026,26336,28112,29841,28943,29226,32435,34889,36387,38835,40335,38750,39407,41117,43737,44138,46350,50209,52697,55011,57177,58609
VA,Prince Edward," ""51147""",5,Per capita personal income (dollars) 2/,Dollars,2504,2770,2902,3034,3452,3785,3942,4298,4634,5171,5898,6380,6970,7281,7874,8601,9037,9744,10237,10742,11775,12669,12927,13584,13827,14357,14576,15147,15443,15915,16624,17549,18911,18959,20211,20976,20946,22159,22686,23896,23760,24356,26045,26172,26694,27426,28446,29395,31059,31329,32416
VA,Pulaski," ""51155""",5,Per capita personal income (dollars) 2/,Dollars,3064,3066,3114,3491,3776,4010,4336,4774,5327,5918,6449,7076,7790,8238,9219,10387,11027,11409,12005,12898,13845,14019,14153,15036,15608,16749,17696,18154,19479,20771,22339,23794,24225,24861,26465,27741,28582,29035,29932,30240,29766,30615,32441,34116,34083,35586,37086,37497,38388,40169,41311
VA,Rappahannock," ""51157""",5,Per capita personal income (dollars) 2/,Dollars,2955,3138,3405,3680,4364,4653,4798,5292,5645,6157,6932,7562,8278,9109,9866,11284,12158,13435,15132,16902,18892,18564,19249,19879,20641,22212,22248,23314,24070,25516,25744,29466,31769,32857,35723,38907,40829,45131,48048,50867,49253,48883,52389,54893,54907,56231,57479,59095,61770,66678,68382
VA,Richmond," ""51159""",5,Per capita personal income (dollars) 2/,Dollars,2597,2867,3155,3865,4176,4602,4719,5130,5373,6586,6965,7610,8490,9073,9632,11227,11584,12242,12888,13661,14768,15119,15460,16148,16511,15590,15649,16187,16387,16582,17278,18585,18725,18920,20258,21729,22616,24301,25345,26549,26676,26659,28102,29785,30445,31932,33668,35155,36075,36510,37741
VA,Russell," ""51167""",5,Per capita personal income (dollars) 2/,Dollars,2087,2394,2580,2949,3332,3770,4531,5000,5557,6035,6793,7559,8409,8741,8496,9129,9539,9646,10351,10812,11664,12324,12812,13482,13825,14443,15049,15823,16940,17296,17897,19241,19688,20646,21564,22406,23934,24816,25827,28100,28383,29175,30237,30367,29286,29954,30799,31168,32358,33641,34827
VA,Scott," ""51169""",5,Per capita personal income (dollars) 2/,Dollars,2285,2467,2512,2749,3086,3436,3807,4177,4613,5197,5569,6201,7207,7684,8007,8593,9203,9375,9987,10805,11902,12487,13386,14032,13973,14471,15211,15700,16286,16907,17409,18554,20177,20597,21514,22838,23853,24958,25158,26737,26266,27106,28888,29054,28872,29908,30986,31480,32501,33901,34589
VA,Shenandoah," ""51171""",5,Per capita personal income (dollars) 2/,Dollars,2900,3181,3422,3785,4409,4833,5098,5673,6148,7026,7841,8502,9165,9680,10378,11661,12479,13952,14698,15555,16310,16114,16363,17278,18143,19062,19394,20608,20896,22200,23370,24614,26811,26686,27208,28494,30221,31251,32404,33167,32506,33409,34955,36606,37120,39297,41102,41788,43092,45127,46680
VA,Smyth," ""51173""",5,Per capita personal income (dollars) 2/,Dollars,2541,2677,2735,2953,3282,3598,3989,4467,4849,5672,6304,7022,7618,8035,8614,9493,9934,10686,11261,12204,13485,14112,14740,15536,16028,16380,16931,17133,18100,19257,19896,20694,21664,22034,22672,24051,25334,26027,26483,27572,27667,28557,29993,31207,31996,33579,34500,35351,35948,36942,38090
VA,Stafford," ""51179""",5,Per capita personal income (dollars) 2/,Dollars,3830,4139,5162,5748,6377,6857,7590,7819,8052,8706,9386,10516,12694,13475,14418,15695,16584,17706,18701,19070,19609,19434,19799,20581,21620,22291,23007,23684,25809,26114,27474,29520,31578,31983,33685,35505,37882,40293,42932,45004,45692,46648,48283,49277,48756,49152,50760,51868,53092,54766,56346
VA,Surry," ""51181""",5,Per capita personal income (dollars) 2/,Dollars,2746,2547,2337,2758,3420,3906,4618,4151,4836,5153,5784,6743,8078,8647,9056,10214,10627,11573,11948,13619,14985,15652,15978,16973,17029,18414,18961,19806,20268,19562,20154,22138,23550,23814,25491,26924,28110,29610,31836,33487,33815,33395,34914,35790,36069,37939,41014,40453,43200,44477,44647
VA,Sussex," ""51183""",5,Per capita personal income (dollars) 2/,Dollars,2443,2648,2792,3152,3774,4227,4607,5017,5616,6119,6711,7405,9066,9162,9634,10811,10845,11324,11602,12730,14049,15390,15749,16574,17497,18391,19479,20883,21078,21395,18439,19713,20208,20286,20700,22056,23647,24344,25729,26316,26201,26598,27005,27498,27931,27845,28375,28826,30035,30962,32383
VA,Tazewell," ""51185""",5,Per capita personal income (dollars) 2/,Dollars,2553,2968,3208,3637,3997,4452,5312,5846,6311,6680,7698,8567,9319,9789,9228,10089,10516,10690,11244,12466,13440,14080,14605,15410,15792,16342,16813,17547,18728,19408,19853,20970,23148,23920,24342,25341,26429,28070,29650,31319,31231,31502,33235,34194,33493,34177,34658,34029,37191,38186,39276
VA,Warren," ""51187""",5,Per capita personal income (dollars) 2/,Dollars,3514,3658,4064,4374,4842,5149,5499,6024,6648,7219,8045,9197,9824,10189,10994,12308,13127,14136,14965,16307,17084,16573,16942,17329,18101,19283,20125,20850,22507,23785,24696,26520,28251,28008,28951,31511,33548,35124,36023,36277,35760,36908,39080,40417,39862,39336,42294,44075,45035,46392,47932
VA,Westmoreland," ""51193""",5,Per capita personal income (dollars) 2/,Dollars,2518,2724,3015,3437,3890,4383,4800,5382,5921,7018,7714,8320,8938,9337,9842,10915,11413,12172,12642,13666,14805,15140,15508,15889,16498,17367,18178,19357,20782,21655,22838,24532,25537,25647,26758,28714,29546,30978,31640,32996,32952,33707,35423,36525,36539,38106,39429,40951,42464,44001,45782
VA,Wythe," ""51197""",5,Per capita personal income (dollars) 2/,Dollars,2571,2808,2842,3135,3514,3810,4140,4681,5547,6181,6940,7624,8314,8573,9237,10352,11187,11909,12609,13506,14556,14590,14835,15700,16306,17100,17806,18069,18839,19559,20113,21110,22097,22327,23557,24591,25798,27139,28449,29392,28618,28922,29712,30424,29838,31664,32863,33183,34461,35474,36695
VA,Alexandria (Independent City)," ""51510""",5,Per capita personal income (dollars) 2/,Dollars,6016,6510,7191,7891,8508,9299,10588,11500,12683,14625,16412,18481,20267,21591,22232,23645,24819,26321,27809,29854,31418,31705,32549,34064,34956,37713,38829,41027,43355,46285,48730,50939,53240,53933,56470,61703,66163,71018,72140,74878,72452,76633,79217,82442,78263,81365,82825,83447,84923,89648,91990
VA,Chesapeake (Independent City)," ""51550""",5,Per capita personal income (dollars) 2/,Dollars,3705,3840,4195,4571,5030,5459,5855,6333,6918,7883,8670,9946,11056,11945,12928,14200,15038,16154,16805,17739,18647,19092,19844,20788,21444,21836,22309,23407,24441,25547,26831,28278,30044,31725,33815,34829,35987,37779,39817,40774,41224,42104,43409,44264,44034,45261,46999,47548,48696,50326,51874
VA,Hampton (Independent City)," ""51650""",5,Per capita personal income (dollars) 2/,Dollars,3878,4085,4464,4780,5105,5452,5730,6373,6825,7532,8216,9151,10121,11074,11860,12962,13887,14608,15089,15773,16711,17445,18141,18918,19193,19681,20559,21221,22105,23474,24309,25771,27027,28337,29831,30773,31366,32585,33677,34631,35136,35949,37225,37751,37965,39154,40502,40763,41943,43448,44909
VA,Newport News (Independent City)," ""51700""",5,Per capita personal income (dollars) 2/,Dollars,3964,4112,4390,4715,5017,5443,5937,6409,6998,7596,8497,9621,10547,11269,12290,13368,14251,15051,15758,16264,16773,17310,17976,18342,18698,19159,19810,20232,20735,21797,22044,23367,24711,25544,27088,28460,29760,31676,33333,34463,34335,35256,37363,38410,38381,39054,40553,40513,41735,42977,44465
VA,Norfolk (Independent City)," ""51710""",5,Per capita personal income (dollars) 2/,Dollars,4374,4386,4679,5354,5845,6462,6737,7045,7669,8567,9316,10290,11300,12488,12461,13092,14061,14517,14756,15671,16452,16917,17668,18178,18779,19542,20272,20809,21791,22920,23804,25181,27553,28241,30163,32949,34745,36403,37317,36256,34202,34705,35570,36611,36422,37571,38482,38907,40284,41479,42875
VA,Portsmouth (Independent City)," ""51740""",5,Per capita personal income (dollars) 2/,Dollars,3187,3583,3899,4366,4607,5170,5662,6112,6711,7437,8369,9430,10311,10911,11550,12324,12917,13760,14070,14791,15711,15978,16536,17155,17648,17686,18351,19029,19865,20568,21152,22241,23822,25410,27548,28662,29473,30369,32048,33297,33565,34711,36157,36268,36377,37236,38216,38087,39535,41144,42605
VA,Richmond (Independent City)," ""51760""",5,Per capita personal income (dollars) 2/,Dollars,4076,4333,4689,5189,5492,6108,6970,7518,8358,9344,10291,11214,12345,13259,13998,15404,16378,17177,18528,20473,22348,22711,22945,23783,24551,25512,26427,27223,28262,29068,29762,32220,33393,34059,35864,39070,40647,44702,45147,46230,41633,42994,46189,49776,47115,49016,51268,51950,54467,55272,56560
VA,Roanoke (Independent City)," ""51770""",5,Per capita personal income (dollars) 2/,Dollars,3761,3998,4307,4804,5327,5878,6114,6720,7434,8177,8497,9286,9997,10573,11402,12745,13630,14321,15303,16103,17387,18087,18191,18711,19132,19916,19955,20689,21290,22948,24187,25170,26406,27823,28545,30073,30828,31670,34291,35673,34889,36186,37702,39805,38672,39656,41703,41407,42253,44144,45277
VA,Suffolk (Independent City)," ""51800""",5,Per capita personal income (dollars) 2/,Dollars,3314,3509,3862,4385,4823,5253,5604,6252,6723,7083,8006,9442,10798,11534,12289,13608,14053,14266,14775,15771,16754,16736,17528,18256,18693,20053,20774,21530,22012,23469,24605,26472,27727,28729,30260,32136,34111,36761,39330,41569,41430,42303,43914,45692,44892,46087,48077,48784,50013,51979,53740
VA,Virginia Beach (Independent City)," ""51810""",5,Per capita personal income (dollars) 2/,Dollars,4719,5086,5505,5940,6532,7095,7545,8045,8723,9973,10770,12004,13567,14840,15503,16647,17735,18329,19167,20022,21093,21744,22412,23173,23764,24447,25205,26359,27491,29169,30527,32300,32566,33849,36412,38271,40201,42365,43995,44792,43757,44684,46574,48708,48284,50725,52981,53852,56042,58004,59805
VA,Albemarle + Charlottesville," ""51901""",5,Per capita personal income (dollars) 2/,Dollars,3617,3849,4153,4484,5006,5414,5714,6321,6831,7747,8360,9427,10624,11629,12471,13776,14754,15899,16982,19047,20382,21687,22666,23917,25133,25851,27285,28420,30186,32334,33547,35813,36963,37382,39782,42072,44432,47905,50516,51484,48606,50751,53184,57910,56553,59879,62863,66406,71785,76342,77657
VA,Alleghany + Covington," ""51903""",5,Per capita personal income (dollars) 2/,Dollars,2806,3029,3092,3392,3749,4192,4408,4748,5310,5763,6584,7248,7804,8399,9244,10531,11242,11700,12454,13226,14256,15105,15709,16614,17287,17891,19288,20297,21223,21683,21976,23046,23775,24388,25693,26407,27316,28334,29062,31590,31000,31811,32813,35104,33156,34614,36461,36998,38146,39628,40928
VA,Campbell + Lynchburg," ""51911""",5,Per capita personal income (dollars) 2/,Dollars,3458,3534,3674,4003,4404,4845,5047,5610,6223,6918,7755,8602,9524,10076,10899,12011,12777,13558,14708,15783,17148,17591,17914,18566,19418,20128,20704,20950,21007,22361,23239,24573,25197,25337,26284,27606,28319,29334,30524,31717,30882,32074,33353,34435,33944,35387,35723,35617,36529,37826,38565
VA,Carroll + Galax," ""51913""",5,Per capita personal income (dollars) 2/,Dollars,2226,2438,2629,2985,3271,3561,3734,4256,4667,5396,5955,6618,7313,7594,8390,9241,9685,10499,11312,11988,13047,13631,13964,15091,15577,16364,17164,17654,18489,19238,19943,20879,21403,21646,22689,23538,24091,25060,26323,27602,27920,28486,29459,29978,29949,31719,32963,33494,34721,35843,36812
VA,Frederick + Winchester," ""51921""",5,Per capita personal income (dollars) 2/,Dollars,3227,3489,3704,4115,4631,5014,5157,5717,6187,6902,7361,7948,8902,9541,10388,11711,12739,14059,15215,16426,17641,17879,17902,18729,19543,20464,21517,22599,23238,25243,26307,28252,29685,29904,31349,33482,35347,37423,38054,39057,37658,38729,40603,42390,41813,43412,45630,47308,49051,50774,52317
VA,Greensville + Emporia," ""51923""",5,Per capita personal income (dollars) 2/,Dollars,2452,2698,2883,3163,3688,3877,4015,4572,4904,5749,6279,7023,7876,8180,8648,9587,10109,10890,11308,11816,13036,14294,14035,13774,14043,15087,15570,15871,16515,17526,17621,18484,18978,19610,20544,21863,22249,23499,24941,26044,25668,25290,26784,26956,27409,28309,28673,29984,31233,31905,33144
VA,Henry + Martinsville," ""51929""",5,Per capita personal income (dollars) 2/,Dollars,3245,3312,3501,3948,4276,4563,4699,5382,5932,6599,7081,7993,8947,9461,10557,11655,12253,13110,13705,14273,16205,16878,17011,18059,18413,18815,19017,19469,20593,21315,21436,22203,23149,24030,24902,25711,26446,28180,28575,29638,29319,30503,31585,32951,33042,34532,35978,36950,37827,39258,40545
VA,James City + Williamsburg," ""51931""",5,Per capita personal income (dollars) 2/,Dollars,3511,4013,4625,4615,5225,5486,6057,6259,6709,7679,8678,9678,10920,11935,12769,14276,15314,16534,17586,18960,20391,20964,21647,22740,23365,24443,25943,27836,30889,32803,34539,36689,37645,38374,39698,42179,43484,47127,50355,53429,50630,51544,54233,56012,55711,57676,60391,62039,63359,64466,66306
VA,Montgomery + Radford," ""51933""",5,Per capita personal income (dollars) 2/,Dollars,2849,2869,3041,3310,3698,3926,4220,4643,5056,5698,6338,7090,7666,8352,9070,9980,10639,11276,11999,12783,13564,13944,14023,14637,15100,15680,16389,16867,17942,18402,19164,20154,20856,21624,22521,23507,24671,26223,27373,28151,28427,27921,29216,30430,30623,32318,33933,34754,36125,37730,38756
VA,Pittsylvania + Danville," ""51939""",5,Per capita personal income (dollars) 2/,Dollars,2763,2947,3122,3486,4011,4544,4628,5229,5787,6497,7151,7951,9035,9249,9981,10901,11251,11887,12724,13582,14598,14851,15203,16147,16756,17300,18116,18468,19454,20314,20958,22273,22919,23887,24615,25241,25657,25737,26974,28046,28406,29038,30321,31226,31929,33350,34703,35505,36750,38212,39392
VA,Prince George + Hopewell," ""51941""",5,Per capita personal income (dollars) 2/,Dollars,3393,3467,3367,3921,4256,4821,5226,5425,5879,6476,7192,8391,9227,10016,10617,11523,11966,12602,13931,14719,15690,16682,17412,18025,18588,19418,20420,20965,21545,22332,22789,23982,24693,25029,26025,27080,28158,29536,31095,32140,31381,32321,33147,34205,34490,35338,35734,36274,37629,38478,39359
VA,Roanoke + Salem," ""51944""",5,Per capita personal income (dollars) 2/,Dollars,3714,3846,4014,4167,4506,4915,5703,6293,6678,7727,8744,9749,10846,11645,12608,14164,15436,16458,17489,18594,20323,21501,21910,23164,24426,25136,26898,27776,28424,29853,30185,31424,33465,34433,35268,36496,37552,39059,40549,42235,41467,41908,43102,46011,44813,46401,48989,49605,50460,52120,53489
VA,Rockingham + Harrisonburg," ""51947""",5,Per capita personal income (dollars) 2/,Dollars,3076,3347,3529,3721,4248,4237,4543,5023,5498,6038,6769,7647,8320,8949,9645,11024,11821,13146,13543,14745,15957,16270,16670,17642,18298,18812,19078,19341,20102,21234,21843,23202,24932,24051,25475,26667,27652,28301,29322,30321,29447,30644,32005,33190,33783,35521,37181,37255,38828,40328,41312
VA,Southampton + Franklin," ""51949""",5,Per capita personal income (dollars) 2/,Dollars,2479,2826,2912,3359,3779,4050,4074,4395,4944,5170,5435,6238,7731,8383,8695,10172,11015,12024,12730,13887,15065,16136,16869,17532,17833,19292,19746,20037,20894,22492,22897,23907,25569,26261,27293,28317,29022,29833,30094,30794,30827,30211,32661,35060,35309,36055,37347,38412,40584,41734,44215
VA,Spotsylvania + Fredericksburg," ""51951""",5,Per capita personal income (dollars) 2/,Dollars,3786,4162,4686,5190,5593,5896,6030,6794,7248,7856,8427,9546,10465,11413,12577,14077,15215,16352,17377,18556,19600,19263,19189,20066,20560,21573,22287,23105,24364,25556,26731,29241,30600,30688,31996,34022,36406,38455,39790,40496,40817,41549,43108,44151,43673,44792,46331,47547,48951,50627,52157
VA,Washington + Bristol," ""51953""",5,Per capita personal income (dollars) 2/,Dollars,2656,2849,3043,3352,3707,4131,4441,5051,5492,6166,6796,7483,8416,8898,9368,10252,10905,11658,12197,13261,14075,14958,15675,16580,17082,17895,18717,19412,20580,21516,22683,24335,24370,24815,26676,27677,29122,32201,33607,36944,34833,34686,37538,40350,38714,37843,37843,36841,39527,40773,41513
VA,Wise + Norton," ""51955""",5,Per capita personal income (dollars) 2/,Dollars,2374,2849,3023,3379,3858,4743,5272,5669,7077,7669,8707,8816,9576,10406,10773,11690,11583,11401,12239,13509,13877,14505,15304,15970,16618,17060,17305,17449,18776,19288,19036,19354,20711,21160,22206,23372,24707,25329,26062,27503,28556,30517,31540,30850,29530,30288,30754,30471,31532,32799,34196
VA,York + Poquoson," ""51958""",5,Per capita personal income (dollars) 2/,Dollars,4200,4400,4878,5379,5882,6459,6956,7588,7826,8629,9413,10828,12787,13776,14943,16108,17267,18151,18597,19506,20884,22258,23218,24583,24910,25505,25500,25599,27101,28538,29942,31723,32805,33953,36030,37664,40768,44153,46032,47798,46890,48388,49800,51107,51418,53697,54201,55344,56729,59345,61308
WV,Barbour," ""54001""",5,Per capita personal income (dollars) 2/,Dollars,2267,2456,2772,3221,3563,3864,4504,4695,5277,5683,6402,6865,7480,8117,8070,8628,8791,9084,9066,9679,10337,10816,11411,12162,12799,13290,13510,14108,15090,15563,16108,17137,17998,18934,19481,20384,21303,22926,24086,25464,25686,26384,27633,28734,28328,28878,28965,29248,30543,32519,33599
WV,Berkeley," ""54003""",5,Per capita personal income (dollars) 2/,Dollars,3373,3700,4003,4332,4720,5091,5532,5919,6447,7314,8039,8604,9457,10032,10440,11635,12350,13076,13838,14741,15669,15914,16070,16851,17335,17786,18475,19261,20553,21069,21711,23505,24779,25818,26709,27573,29212,30667,31537,32578,32409,33312,34577,35530,35458,36279,37367,38497,39757,41236,42473
WV,Boone," ""54005""",5,Per capita personal income (dollars) 2/,Dollars,2460,3065,3346,3954,4295,4967,5417,5638,6331,7243,7978,8639,9066,10462,10223,10912,11158,11650,12467,13012,12419,13759,15283,15162,14794,16376,16708,16544,16811,17714,18072,18685,19050,19868,20354,21170,22620,24714,26039,29376,29089,30126,32647,32159,30532,30644,31098,30334,32142,34859,35615
WV,Braxton," ""54007""",5,Per capita personal income (dollars) 2/,Dollars,1855,2324,2526,2487,2722,3001,3314,3567,3949,4448,5170,6128,6795,7572,7619,8509,8789,9189,9473,10158,10955,11523,11512,12193,12686,13031,13676,14565,14821,15160,15183,16233,16672,17605,18206,19070,19795,21297,22610,24460,24781,25804,27828,29699,28926,29650,30646,29779,30319,31885,32816
